#OTU ID,barcode18.CONCOMPRA,unclassified.CONCOMPRA,barcode30.CONCOMPRA,barcode76.CONCOMPRA,barcode77.CONCOMPRA,barcode31.CONCOMPRA,barcode21.CONCOMPRA,barcode85.CONCOMPRA,barcode08.CONCOMPRA,barcode63.CONCOMPRA,barcode33.CONCOMPRA,barcode38.CONCOMPRA,barcode62.CONCOMPRA,barcode56.CONCOMPRA,barcode57.CONCOMPRA,barcode82.CONCOMPRA,barcode83.CONCOMPRA,barcode15.CONCOMPRA,barcode09.CONCOMPRA,barcode58.CONCOMPRA,barcode49.CONCOMPRA,barcode71.CONCOMPRA,barcode50.CONCOMPRA,barcode10.CONCOMPRA,barcode22.CONCOMPRA,barcode73.CONCOMPRA,barcode84.CONCOMPRA,barcode78.CONCOMPRA,barcode19.CONCOMPRA,barcode91.CONCOMPRA,barcode48.CONCOMPRA,barcode45.CONCOMPRA,barcode12.CONCOMPRA,barcode02.CONCOMPRA,barcode92.CONCOMPRA,barcode81.CONCOMPRA,barcode53.CONCOMPRA,barcode59.CONCOMPRA,barcode61.CONCOMPRA,barcode04.CONCOMPRA,barcode51.CONCOMPRA,barcode52.CONCOMPRA,barcode75.CONCOMPRA,barcode66.CONCOMPRA,barcode93.CONCOMPRA,barcode44.CONCOMPRA,barcode13.CONCOMPRA,barcode74.CONCOMPRA,barcode37.CONCOMPRA,barcode29.CONCOMPRA,barcode34.CONCOMPRA,barcode16.CONCOMPRA,barcode36.CONCOMPRA,barcode11.CONCOMPRA,barcode05.CONCOMPRA,barcode69.CONCOMPRA,barcode35.CONCOMPRA,barcode60.CONCOMPRA,barcode24.CONCOMPRA,barcode27.CONCOMPRA,barcode06.CONCOMPRA,barcode41.CONCOMPRA,barcode20.CONCOMPRA,barcode43.CONCOMPRA,barcode03.CONCOMPRA,barcode87.CONCOMPRA,barcode14.CONCOMPRA,barcode65.CONCOMPRA,barcode42.CONCOMPRA,barcode28.CONCOMPRA,barcode01.CONCOMPRA,barcode96.CONCOMPRA,barcode25.CONCOMPRA,barcode17.CONCOMPRA,barcode68.CONCOMPRA,barcode26.CONCOMPRA,barcode67.CONCOMPRA,barcode94.CONCOMPRA
barcode8514,0,38,0,0,2,0,141,361,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,54,0,0,0,0,0,209,0,0,0,0,495,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
barcode2922,0,19,0,0,0,0,12,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,43,2,0,0,9,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,7,0,263,0,0,3,0,0,8,0,1,0,0,64,0,0,0,0,0,5,1,0,1,0,0,1,0,5,0,0,0
barcode6163,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,53,0,0,0,0,0,1,278,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
barcode6639,0,24,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,458,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
barcode3313,0,11,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,0,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
barcode0148,0,41,1,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,589,0,0,0,0,0,0,0
barcode3458,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,3,19,0,28,0,0,0,0,0,1,20,9,0,0,0,85,0,290,30,0,13,0,0,0,29,0,0,0,158,0,0,0,150,1,20,8,0,23,0,0,38,11,0,0,0,0,0,0,0,0,0,0,0,17,0,0
barcode0224,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,58,0,0,0,0,0,0,0,101,0,0,0,4,0,94,0,0,24,7,0,1,0,0,0,0,127,0,0,0,19,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barcode6665,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,2,0,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,0,0,0,0,0,0,0,0,0,0,0,0,2,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barcode0569,0,12,0,0,0,0,1,2,0,0,0,0,0,0,3,2,0,0,11,0,0,0,4,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,4,0,0,1,4,0,0,0,8,0,0,0,177,1,3,4,0,0,0,0,0,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0
barcode5050,0,19,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,665,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barcode0468,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
barcode2124,0,52,0,27,0,0,787,3,0,0,0,0,0,0,34,4,1,0,11,0,2,0,0,3,10,5,0,0,2,0,0,53,0,0,0,0,9,6,0,1,0,0,11,1,0,3,2,1,23,58,0,0,5,10,1,4,5,0,0,5,0,1,0,0,30,0,11,26,0,0,7,0,1,0,0,0,0,0
barcode3617,0,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,0,0,0,0,488,0,0,0,33,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
barcode6942,0,17,0,0,0,0,31,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,377,0,0,0,1,27,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
barcode440,0,38,0,32,0,0,1,1,0,0,0,0,0,0,141,46,10,0,1,0,6,0,73,37,0,39,0,0,55,0,0,4,0,0,0,0,8,30,1,0,55,0,5,27,0,89,1,16,3,1,1,0,7,50,0,0,26,86,0,34,0,0,17,0,37,0,0,47,24,9,0,0,0,0,10,35,0,0
barcode8238,0,21,1,19,0,0,1,0,0,0,0,0,0,0,154,223,0,0,0,0,6,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,203,0,0,0,0,0,0,0,3,1,0,0,5,0,1,0,0,0,0,19,0,0,117,0,0,0,0,0,0,0,0,0,0
barcode3354,0,31,0,0,0,0,0,1,0,0,428,0,0,0,0,0,0,0,5,0,0,0,0,33,0,4,0,0,14,0,0,5,17,0,0,0,0,77,5,0,7,0,1,0,0,1,34,11,1,0,0,0,14,6,0,0,0,3,0,0,46,91,0,0,11,0,0,4,0,3,51,0,0,0,2,90,1,0
barcode2876,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,14,1,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,21,0,0,0
barcode6938,0,42,0,0,2,0,43,219,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10,25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,1,58,46,0,0,1,0,0,501,0,0,0,11,337,0,0,0,0,0,17,1,0,0,1,0,0,0,0,0,0,0
barcode7373,0,9,0,2,0,0,9,23,0,0,0,0,0,0,91,0,0,0,1,0,0,0,28,0,0,224,0,0,0,0,0,0,0,17,0,0,2,7,0,0,0,0,0,1,0,1,1,1,16,7,0,0,0,0,0,108,0,0,0,1,0,0,1,0,0,0,10,33,0,0,0,0,0,0,0,0,0,0
barcode6034,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,13,0,3,0,0,7,0,0,0,0,1,0,0,4,9,1,1,0,0,1,0,0,18,7,1,4,1,2,0,2,6,0,0,1,9,0,0,2,0,0,0,9,0,0,2,4,2,0,0,0,0,2,2,0,0
barcode0629,0,15,0,0,1,0,11,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,62,0,0,0,0,235,0,0,0,0,0,34,8,0,0,0,0,0,0,0,0,0,0
barcode2763,0,25,0,11,0,0,1,0,0,0,0,0,0,0,35,6,2,0,4,1,3,0,8,0,0,23,0,0,38,0,0,4,0,0,0,0,4,47,19,0,0,2,0,28,0,8,23,17,1,2,0,0,30,89,0,0,5,2,0,47,0,0,0,0,35,0,1,33,1,34,0,0,0,0,42,31,0,0
barcode451,0,6,0,5,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,7,0,1,0,0,3,0,0,34,0,0,0,0,0,7,22,0,3,0,0,12,0,3,3,2,2,0,0,0,8,1,0,0,0,5,0,11,0,1,0,0,4,0,0,0,0,4,2,0,0,0,1,3,0,0
barcode5213,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,38,0,0,126,0,18,0,5,15,46,0,0,0,0,19,0,0,0,0,44,0,1,0,0,0,0,4,0,0,0,0,38,0,0,0,0,75,0,0,0
barcode1446,0,3,1,0,0,0,4,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,6,0,0,0,0,1,53,0,0,0,0,41,0,0,0,0,0,8,2,0,0,1,0,1,0,0,0,0,0
barcode573,0,73,0,5,0,0,27,3,0,0,1,0,0,0,699,8,3,0,2,0,30,0,7,15,2,12,0,0,8,0,0,96,2,4,0,0,4,17,33,1,0,7,2,15,0,30,6,6,20,3,32,0,15,4,1,1,6,10,0,0,3,0,10,1,39,0,4,517,23,25,6,0,2,0,10,4,1,0
barcode6166,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,606,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
barcode3467,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,11,0,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,51,1,24,0,0,138,0,2,3,0,0,0,8,0,0,0,0,0,20,15,0,0,0,0,0,1,0,0,0,2,0,0,0
barcode1149,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0
barcode0557,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,314,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barcode5216,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,44,0,0,2,0,0,0,0,0,1,68,0,0,87,0,0,0,0,0,5,2,0,0,0,5,3,0,0,0,40,0,0,0,176,0,1,49,0,0,0,0,0,0,0,0,0,115,0,0,0
barcode8212,0,12,0,11,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,14,0,0,3,0,0,0,0,0,0,0,0,0,0
barcode5816,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,124,0,0,114,13,0,25,0,0,106,0,0,25,0,0,0,0,1,45,6,0,8,14,3,58,0,7,40,243,1,0,0,0,39,5,0,0,0,35,0,0,0,0,3,0,175,0,1,0,2,49,0,0,0,0,107,67,0,0
barcode4156,0,46,0,0,1,0,1,0,0,0,50,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0,0,43,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
barcode6547,0,22,0,4,0,0,0,0,0,0,0,0,0,0,139,24,0,0,12,1,7,0,0,0,0,18,1,0,44,0,0,0,0,0,0,0,1,4,0,0,1,0,3,0,0,9,21,17,0,0,0,0,1,49,0,1,0,0,0,0,0,1,0,0,92,0,0,213,0,1,15,0,0,0,0,0,0,0
barcode3740,0,38,0,14,0,0,152,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,7,5,27,0,0,1,0,0,191,0,2,0,0,117,14,4,0,1,0,9,0,0,0,5,0,256,14,1,0,0,0,0,24,1,1,0,0,9,0,2,0,0,0,21,0,9,9,0,0,0,0,0,7,1,0
barcode6851,0,47,0,2,1,0,0,0,0,0,0,0,0,0,5,4,0,0,0,3,0,0,27,4,0,8,0,0,487,0,0,0,0,0,0,0,0,5,0,1,1,15,1,69,0,4,0,90,0,0,0,0,21,87,0,0,0,45,0,0,0,17,1,0,619,0,0,1,0,9,4,0,0,0,143,0,0,0
barcode6635,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,68,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,902,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,1,0
barcode2272,0,26,0,0,46,0,167,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,324,0,0,0,15,0,0,44,0,0,0,0,1,2,0,0,1,0,0,0,0,2,1,4,1,109,0,0,1,0,0,14,1,0,0,1,13,0,0,0,0,0,97,0,0,1,0,0,0,0,1,3,0,0
barcode8276,0,17,0,3,0,0,0,0,0,0,0,0,0,0,2,301,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,157,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
barcode6930,0,55,0,2,0,0,20,199,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,10,0,2,2,0,3,0,0,0,1,0,1,10,10,0,0,0,0,1175,1,2,0,0,21,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
barcode3736,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
barcode3716,0,15,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,177,1,1,0,0,0,0,0,0,0,0,0,225,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
unclassified23,0,5,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,70,0,0,0,0,0,0,7,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,4,0,6,0,0,10,0,0,1,0,1,0,0,8,0,0,0,0,0,24,0,1,5,0,0,0,0,10,2,0,0
barcode264,0,27,0,15,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,17,0,0,56,7,2,19,0,0,179,0,0,9,0,5,0,0,2,25,18,0,5,14,0,70,0,6,23,99,2,1,0,0,45,1,0,0,3,64,0,10,0,0,2,0,188,0,0,0,0,49,0,0,0,0,126,130,0,0
barcode6129,0,33,0,2,0,0,0,0,0,0,0,1,0,0,0,8,3,0,0,1,0,0,84,6,0,7,0,0,37,0,0,82,0,1,0,0,54,36,357,0,3,0,6,5,0,31,13,34,41,4,15,0,6,13,0,1,14,20,0,0,0,0,0,0,26,0,1,0,10,9,0,0,0,0,12,8,1,0
barcode4466,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barcode3315,0,54,0,0,0,0,0,5,0,0,965,0,0,0,8,0,0,0,2,0,0,0,0,1,13,1,0,0,1,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,6,0,0,2,0,0,0,0,17,15,1,0,0,0,0,0,0,1,40,0,0,0,1,1,0,0
barcode2827,0,26,0,7,0,0,2,2,0,0,0,0,0,0,0,5,8,0,0,12,0,0,82,37,0,22,0,0,109,0,0,49,0,0,0,0,4,46,34,0,32,6,5,32,0,9,85,75,8,2,0,0,52,7,1,2,64,25,0,56,0,2,0,0,178,0,0,0,52,53,0,0,0,0,84,84,0,0
barcode2828,0,13,0,22,0,0,1,1,0,0,1,0,0,0,0,22,1,0,0,1,0,0,22,4,2,12,0,0,41,0,0,9,5,0,0,0,2,20,3,0,1,2,3,17,0,96,5,33,2,0,2,0,18,22,1,0,1,9,0,0,4,0,3,9,139,0,1,0,19,13,0,0,0,0,26,45,1,0
barcode3768,0,16,0,0,0,0,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
barcode1939,0,59,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,26,0,0,61,16,0,4,0,0,891,0,0,20,0,0,0,0,0,5,88,0,3,6,0,34,0,11,8,183,0,0,0,0,96,90,0,0,0,37,0,3,0,0,0,0,294,0,0,1,15,27,0,0,0,0,227,13,0,0
barcode2851,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,5,0,2,0,0,7,0,0,6,21,0,0,0,3,8,5,0,19,2,0,4,0,14,0,4,4,0,0,0,0,0,0,0,7,29,0,0,2,0,11,0,19,0,0,0,22,83,0,0,0,0,5,1,0,0
barcode4558,0,62,0,2,1,0,54,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,12,7,137,7,0,0,11,0,0,287,0,0,0,0,0,14,147,0,31,0,0,9,0,1,56,140,5,77,0,0,96,0,0,1,51,6,0,52,11,0,0,0,12,0,75,1,1,39,1,0,0,0,89,110,0,0
barcode0473,0,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barcode3728,0,8,0,35,0,0,3,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,5,1,2,0,0,6,0,0,4,0,2,0,0,9,2,1,0,0,0,25,3,0,3,0,4,11,2,1,0,7,2,0,1,2,4,0,0,0,6,1,0,40,0,0,0,0,3,2,0,0,0,2,0,0,0
barcode6944,0,20,0,0,0,0,59,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,0,0,0,0,0,594,0,0,0,0,25,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
barcode6663,0,32,0,6,0,0,0,0,0,0,0,0,0,0,10,9,0,0,2,0,2,0,19,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,613,0,4,1,1,10,1,0,0,0,0,1,0,0,0,0,6,0,0,1,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0
barcode0619,0,68,0,0,1,0,178,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,210,0,0,0,0,0,26,0,0,0,0,531,0,0,0,0,0,85,0,0,1,0,0,0,0,0,0,0,0
barcode1456,0,22,0,0,3,0,66,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,0,0,0,0,0,0,24,0,0,0,0,0,0,21,0,2,0,0,5,0,0,0,5,7,29,1,0,8,0,0,157,3,0,0,1,48,2,0,0,1,0,39,0,2,1,0,0,0,0,3,8,0,0
barcode0352,0,238,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,8977,0,0,0,2,0,0,0,0,0,0,1,0,0
barcode6130,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,2,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,432,2,0,0,0,2,0,0,0,2,0,0,1,0,5,3,0,0,0,4,0,0,0,0,1,0,8,0,0,0,0,1,0,0,0,0,10,1,0,0
barcode6184,0,31,0,0,0,0,25,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,43,0,0,0,0,0,0,173,0,0,0,0,1,0,408,0,0,0,1,0,0,0,2,10,14,37,0,0,1,0,0,1,0,1,0,0,13,0,0,0,0,0,20,0,4,1,0,0,0,0,1,0,0,0
barcode227,0,4,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69,0,0,0,0,0,0,4,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,1,3,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0
barcode6954,0,26,1,0,2,0,170,183,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,276,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
barcode6830,0,24,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,64,0,0,0,95,0,0,11,0,0,0,0,0,0,43,0,2,2,3,1,0,2,12,31,0,60,0,0,197,4,0,0,0,50,0,0,1,0,4,0,60,0,32,0,0,17,0,0,0,0,189,11,0,0
barcode5925,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,8,0,0,0,0,0,0,21,0,0,0,0,389,0,6,0,0,3,0,0,0,14,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,42,9,0,0,0,0,0,40,1,0
barcode4457,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,499,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barcode2866,0,44,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,0,2,149,2,0,0,3,58,27,0,0,1,0,117,0,0,0,19,98,0,1,0,0,2,13,0,0,0,1,92,323,0,0,0,0,186,20,0,0
barcode6922,0,160,0,0,22,0,84,1966,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,37,1,0,0,0,0,3024,1,0,0,0,150,0,0,0,0,0,79,0,0,0,1,0,0,0,0,0,0,0
barcode6552,0,33,0,11,0,0,0,1,0,0,0,0,0,0,136,21,0,0,0,0,3,0,0,0,0,1,1,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,10,0,0,0,0,0,58,0,0,0,5,0,0,0,0,0,0,79,0,0,154,0,1,0,0,0,0,1,0,0,0
barcode7631,0,6,0,114,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,1,0,2,0,0,0,15,0,6,1,3,1,1,0,2,0,0,0,0,1,0,1,2,0,0,1,3,0,1,0,0,1,0,39,0,0,0,7,6,0,0,0,0,0,3,0,0
barcode6959,0,15,0,0,6,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,469,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
barcode0139,0,135,1,1,0,0,0,1,0,0,818,0,0,0,0,1,3,0,119,0,0,0,1,0,0,8,1,0,0,0,0,3,0,0,0,0,0,2,1,0,18,0,0,0,0,0,4,0,2,1,1,0,0,0,0,0,0,1,0,17,0,161,0,8,0,0,0,2,1,1,2212,0,0,0,0,0,1,0
barcode5342,0,34,0,69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,588,0,1,0,0,0,1,1,0,0,0,0,261,0,0,0,0,0,181,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barcode4448,0,30,0,6,0,0,0,1,0,0,0,0,0,0,3,131,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,453,0,0,0,0,0,0,0,88,1,0,0,7,0,0,0,1,0,0,15,0,0,4,0,0,0,0,0,0,0,0,0,0
barcode2842,0,58,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,52,38,28,3,0,0,31,0,0,88,0,0,0,0,1,53,132,0,11,84,2,37,0,1,17,122,22,2,21,0,133,1,0,2,13,123,0,3,8,58,0,0,14,0,8,0,90,243,0,0,0,0,216,27,0,0
